,Date&Time,sensorID,Type,Location,Event
29157,14/06/22 15:19:03,V-01,Rpi Camera,Column,4
29158,14/06/22 15:19:05,S-08,Sonar,Desktop,NO
29159,14/06/22 15:19:06,S-09,Sonar,Desktop,NO
29160,14/06/22 15:19:07,S-10,Sonar,Desktop,YES
29161,14/06/22 15:19:11,V-01,Rpi Camera,Column,4
29162,14/06/22 15:19:14,S-01,Sonar,Desktop 1,NO
29163,14/06/22 15:19:16,S-02,Sonar,sada,YES
29164,14/06/22 15:19:17,S-03,Sonar,Desktop 3,NO
29165,14/06/22 15:19:18,S-04,Sonar,desktop 4,NO
29166,14/06/22 15:19:19,S-05,Sonar,sada,NO
29167,14/06/22 15:19:19,S-06,Sonar,Under the table,NO
29168,14/06/22 15:19:19,V-01,Rpi Camera,Column,4
29169,14/06/22 15:19:20,S-07,Sonar,Desktop,YES
29170,14/06/22 15:19:21,S-08,Sonar,Desktop,NO
29171,14/06/22 15:19:22,S-09,Sonar,Desktop,NO
29172,14/06/22 15:19:25,S-10,Sonar,Desktop,YES
29173,14/06/22 15:19:27,V-01,Rpi Camera,Column,4
29174,14/06/22 15:19:31,S-01,Sonar,Desktop 1,NO
29175,14/06/22 15:19:35,V-01,Rpi Camera,Column,4
29176,14/06/22 15:19:37,S-06,Sonar,Under the table,NO
29177,14/06/22 15:19:38,S-07,Sonar,Desktop,YES
29178,14/06/22 15:19:40,S-08,Sonar,Desktop,NO
29179,14/06/22 15:19:41,S-09,Sonar,Desktop,NO
29180,14/06/22 15:19:42,S-02,Sonar,sada,NO
29181,14/06/22 15:19:42,S-10,Sonar,Desktop,YES
29182,14/06/22 15:19:43,V-01,Rpi Camera,Column,4
29183,14/06/22 15:19:44,S-03,Sonar,Desktop 3,NO
29184,14/06/22 15:19:46,S-04,Sonar,desktop 4,NO
29185,14/06/22 15:19:47,S-05,Sonar,sada,NO
29186,14/06/22 15:19:51,V-01,Rpi Camera,Column,4
29187,14/06/22 15:19:55,S-06,Sonar,Under the table,NO
29188,14/06/22 15:19:56,S-07,Sonar,Desktop,YES
29189,14/06/22 15:19:58,D-01,OpenMV Camera,Desktop,out
29190,14/06/22 15:19:58,S-01,Sonar,Desktop 1,NO
29191,14/06/22 15:19:59,S-02,Sonar,sada,NO
29192,14/06/22 15:19:59,V-01,Rpi Camera,Column,4
29193,14/06/22 15:20:00,S-03,Sonar,Desktop 3,NO
29194,14/06/22 15:20:02,S-04,Sonar,desktop 4,NO
29195,14/06/22 15:20:03,S-05,Sonar,sada,NO
29196,14/06/22 15:20:07,S-08,Sonar,Desktop,NO
29197,14/06/22 15:20:07,V-01,Rpi Camera,Column,4
29198,14/06/22 15:20:10,S-09,Sonar,Desktop,YES
29199,14/06/22 15:20:11,S-10,Sonar,Desktop,YES
29200,14/06/22 15:20:15,S-01,Sonar,Desktop 1,NO
29201,14/06/22 15:20:15,V-01,Rpi Camera,Column,4
29202,14/06/22 15:20:16,S-02,Sonar,sada,NO
29203,14/06/22 15:20:17,S-03,Sonar,Desktop 3,NO
29204,14/06/22 15:20:18,S-04,Sonar,desktop 4,NO
29205,14/06/22 15:20:19,S-05,Sonar,sada,NO
29206,14/06/22 15:20:23,S-06,Sonar,Under the table,NO
29207,14/06/22 15:20:23,V-01,Rpi Camera,Column,4
29208,14/06/22 15:20:24,S-07,Sonar,Desktop,YES
29209,14/06/22 15:20:25,S-08,Sonar,Desktop,YES
29210,14/06/22 15:20:26,S-09,Sonar,Desktop,NO
29211,14/06/22 15:20:27,S-10,Sonar,Desktop,YES
29212,14/06/22 15:20:30,V-01,Rpi Camera,Column,4
29213,14/06/22 15:20:31,S-01,Sonar,Desktop 1,NO
29214,14/06/22 15:20:32,S-02,Sonar,sada,NO
29215,14/06/22 15:20:33,S-03,Sonar,Desktop 3,NO
29216,14/06/22 15:20:34,S-04,Sonar,desktop 4,NO
29217,14/06/22 15:20:36,S-05,Sonar,sada,NO
29218,14/06/22 15:20:38,V-01,Rpi Camera,Column,4
29219,14/06/22 15:20:39,S-06,Sonar,Under the table,NO
29220,14/06/22 15:20:40,S-07,Sonar,Desktop,YES
29221,14/06/22 15:20:41,S-08,Sonar,Desktop,YES
29222,14/06/22 15:20:43,S-09,Sonar,Desktop,NO
29223,14/06/22 15:20:44,S-10,Sonar,Desktop,YES
29224,14/06/22 15:20:47,S-01,Sonar,Desktop 1,NO
29225,14/06/22 15:20:47,V-01,Rpi Camera,Column,4
29226,14/06/22 15:20:48,S-02,Sonar,sada,YES
29227,14/06/22 15:20:50,S-03,Sonar,Desktop 3,NO
29228,14/06/22 15:20:51,S-04,Sonar,desktop 4,NO
29229,14/06/22 15:20:52,S-05,Sonar,sada,NO
29230,14/06/22 15:20:55,V-01,Rpi Camera,Column,4
29231,14/06/22 15:20:56,S-06,Sonar,Under the table,NO
29232,14/06/22 15:20:57,S-07,Sonar,Desktop,YES
29233,14/06/22 15:20:58,S-08,Sonar,Desktop,YES
29234,14/06/22 15:20:59,S-09,Sonar,Desktop,NO
29235,14/06/22 15:21:01,S-10,Sonar,Desktop,NO
29236,14/06/22 15:21:02,V-01,Rpi Camera,Column,4
29237,14/06/22 15:21:04,D-01,OpenMV Camera,Desktop,out
29238,14/06/22 15:21:10,V-01,Rpi Camera,Column,3
29239,14/06/22 15:21:12,S-06,Sonar,Under the table,NO
29240,14/06/22 15:21:13,S-01,Sonar,Desktop 1,NO
29241,14/06/22 15:21:14,S-07,Sonar,Desktop,YES
29242,14/06/22 15:21:15,S-08,Sonar,Desktop,YES
29243,14/06/22 15:21:16,S-02,Sonar,sada,NO
29244,14/06/22 15:21:16,S-09,Sonar,Desktop,NO
29245,14/06/22 15:21:17,S-03,Sonar,Desktop 3,NO
29246,14/06/22 15:21:18,S-04,Sonar,desktop 4,NO
29247,14/06/22 15:21:18,S-10,Sonar,Desktop,YES
29248,14/06/22 15:21:18,V-01,Rpi Camera,Column,5
29249,14/06/22 15:21:19,S-05,Sonar,sada,NO
29250,14/06/22 15:21:26,V-01,Rpi Camera,Column,5
29251,14/06/22 15:21:30,S-06,Sonar,Under the table,NO
29252,14/06/22 15:21:31,S-01,Sonar,Desktop 1,NO
29253,14/06/22 15:21:32,S-02,Sonar,sada,NO
29254,14/06/22 15:21:34,S-03,Sonar,Desktop 3,NO
29255,14/06/22 15:21:34,V-01,Rpi Camera,Column,4
29256,14/06/22 15:21:35,S-04,Sonar,desktop 4,NO
29257,14/06/22 15:21:36,S-05,Sonar,sada,NO
29258,14/06/22 15:21:41,S-07,Sonar,Desktop,YES
29259,14/06/22 15:21:42,V-01,Rpi Camera,Column,6
29260,14/06/22 15:21:44,S-08,Sonar,Desktop,YES
29261,14/06/22 15:21:45,S-09,Sonar,Desktop,NO
29262,14/06/22 15:21:46,S-10,Sonar,Desktop,NO
29263,14/06/22 15:21:47,S-01,Sonar,Desktop 1,NO
29264,14/06/22 15:21:48,D-01,OpenMV Camera,Desktop,out
29265,14/06/22 15:21:48,S-02,Sonar,sada,NO
29266,14/06/22 15:21:50,S-03,Sonar,Desktop 3,NO
29267,14/06/22 15:21:50,V-01,Rpi Camera,Column,5
29268,14/06/22 15:21:51,S-04,Sonar,desktop 4,NO
29269,14/06/22 15:21:52,S-05,Sonar,sada,NO
29270,14/06/22 15:21:57,D-01,OpenMV Camera,Desktop,out
29271,14/06/22 15:21:58,S-06,Sonar,Under the table,NO
29272,14/06/22 15:21:58,V-01,Rpi Camera,Column,5
29273,14/06/22 15:21:59,S-07,Sonar,Desktop,YES
29274,14/06/22 15:22:00,S-08,Sonar,Desktop,YES
29275,14/06/22 15:22:01,S-09,Sonar,Desktop,NO
29276,14/06/22 15:22:02,S-10,Sonar,Desktop,NO
29277,14/06/22 15:22:03,S-01,Sonar,Desktop 1,NO
29278,14/06/22 15:22:05,S-02,Sonar,sada,NO
29279,14/06/22 15:22:05,V-01,Rpi Camera,Column,5
29280,14/06/22 15:22:06,S-03,Sonar,Desktop 3,NO
29281,14/06/22 15:22:07,S-04,Sonar,desktop 4,NO
29282,14/06/22 15:22:08,S-05,Sonar,sada,NO
29283,14/06/22 15:22:13,V-01,Rpi Camera,Column,6
29284,14/06/22 15:22:14,S-06,Sonar,Under the table,NO
29285,14/06/22 15:22:15,S-07,Sonar,Desktop,YES
29286,14/06/22 15:22:16,S-08,Sonar,Desktop,YES
29287,14/06/22 15:22:17,S-09,Sonar,Desktop,NO
29288,14/06/22 15:22:19,S-01,Sonar,Desktop 1,NO
29289,14/06/22 15:22:19,S-10,Sonar,Desktop,NO
29290,14/06/22 15:22:21,S-02,Sonar,sada,NO
29291,14/06/22 15:22:21,V-01,Rpi Camera,Column,5
29292,14/06/22 15:22:22,S-03,Sonar,Desktop 3,NO
29293,14/06/22 15:22:23,S-04,Sonar,desktop 4,NO
29294,14/06/22 15:22:24,S-05,Sonar,sada,NO
29295,14/06/22 15:22:29,V-01,Rpi Camera,Column,6
29296,14/06/22 15:22:30,S-06,Sonar,Under the table,NO
29297,14/06/22 15:22:31,S-07,Sonar,Desktop,YES
29298,14/06/22 15:22:33,S-08,Sonar,Desktop,YES
29299,14/06/22 15:22:34,S-09,Sonar,Desktop,YES
29300,14/06/22 15:22:35,S-10,Sonar,Desktop,NO
29301,14/06/22 15:22:37,V-01,Rpi Camera,Column,4
29302,14/06/22 15:22:45,V-01,Rpi Camera,Column,5
29303,14/06/22 15:22:47,S-01,Sonar,Desktop 1,NO
29304,14/06/22 15:22:47,S-06,Sonar,Under the table,NO
29305,14/06/22 15:22:48,S-02,Sonar,sada,NO
29306,14/06/22 15:22:48,S-07,Sonar,Desktop,YES
29307,14/06/22 15:22:49,S-03,Sonar,Desktop 3,NO
29308,14/06/22 15:22:49,S-08,Sonar,Desktop,NO
29309,14/06/22 15:22:50,S-04,Sonar,desktop 4,NO
29310,14/06/22 15:22:50,S-09,Sonar,Desktop,NO
29311,14/06/22 15:22:51,S-05,Sonar,sada,NO
29312,14/06/22 15:22:51,S-10,Sonar,Desktop,NO
29313,14/06/22 15:22:53,V-01,Rpi Camera,Column,5
29314,14/06/22 15:23:00,V-01,Rpi Camera,Column,2
29315,14/06/22 15:23:03,S-01,Sonar,Desktop 1,NO
29316,14/06/22 15:23:03,S-06,Sonar,Under the table,NO
29317,14/06/22 15:23:04,S-02,Sonar,sada,YES
29318,14/06/22 15:23:05,S-03,Sonar,Desktop 3,NO
29319,14/06/22 15:23:05,S-07,Sonar,Desktop,YES
29320,14/06/22 15:23:06,S-04,Sonar,desktop 4,NO
29321,14/06/22 15:23:07,S-05,Sonar,sada,NO
29322,14/06/22 15:23:07,S-08,Sonar,Desktop,YES
29323,14/06/22 15:23:08,S-09,Sonar,Desktop,YES
29324,14/06/22 15:23:08,V-01,Rpi Camera,Column,3
29325,14/06/22 15:23:09,S-10,Sonar,Desktop,NO
29326,14/06/22 15:23:16,V-01,Rpi Camera,Column,5
29327,14/06/22 15:23:19,S-01,Sonar,Desktop 1,NO
29328,14/06/22 15:23:20,S-02,Sonar,sada,YES
29329,14/06/22 15:23:21,S-03,Sonar,Desktop 3,NO
29330,14/06/22 15:23:21,S-06,Sonar,Under the table,NO
29331,14/06/22 15:23:22,S-04,Sonar,desktop 4,NO
29332,14/06/22 15:23:22,S-07,Sonar,Desktop,YES
29333,14/06/22 15:23:24,S-05,Sonar,sada,NO
29334,14/06/22 15:23:24,S-08,Sonar,Desktop,NO
29335,14/06/22 15:23:24,V-01,Rpi Camera,Column,4
29336,14/06/22 15:23:25,S-09,Sonar,Desktop,NO
29337,14/06/22 15:23:26,S-10,Sonar,Desktop,NO
29338,14/06/22 15:23:32,V-01,Rpi Camera,Column,5
29339,14/06/22 15:23:35,S-01,Sonar,Desktop 1,NO
29340,14/06/22 15:23:36,S-02,Sonar,sada,YES
29341,14/06/22 15:23:38,S-03,Sonar,Desktop 3,NO
29342,14/06/22 15:23:38,S-06,Sonar,Under the table,NO
29343,14/06/22 15:23:39,S-04,Sonar,desktop 4,NO
29344,14/06/22 15:23:39,S-07,Sonar,Desktop,YES
29345,14/06/22 15:23:40,S-05,Sonar,sada,NO
29346,14/06/22 15:23:40,S-08,Sonar,Desktop,NO
29347,14/06/22 15:23:41,V-01,Rpi Camera,Column,5
29348,14/06/22 15:23:42,S-09,Sonar,Desktop,NO
29349,14/06/22 15:23:43,S-10,Sonar,Desktop,NO
29350,14/06/22 15:23:49,V-01,Rpi Camera,Column,3
29351,14/06/22 15:23:51,S-01,Sonar,Desktop 1,NO
29352,14/06/22 15:23:52,S-02,Sonar,sada,YES
29353,14/06/22 15:23:53,S-03,Sonar,Desktop 3,NO
29354,14/06/22 15:23:54,S-04,Sonar,desktop 4,NO
29355,14/06/22 15:23:55,S-06,Sonar,Under the table,NO
29356,14/06/22 15:23:56,S-07,Sonar,Desktop,YES
29357,14/06/22 15:23:57,S-05,Sonar,sada,NO
29358,14/06/22 15:23:57,S-08,Sonar,Desktop,NO
29359,14/06/22 15:23:57,V-01,Rpi Camera,Column,4
29360,14/06/22 15:23:58,S-09,Sonar,Desktop,NO
29361,14/06/22 15:23:59,S-10,Sonar,Desktop,YES
29362,14/06/22 15:24:05,V-01,Rpi Camera,Column,3
29363,14/06/22 15:24:08,S-01,Sonar,Desktop 1,NO
29364,14/06/22 15:24:09,S-02,Sonar,sada,YES
29365,14/06/22 15:24:11,S-03,Sonar,Desktop 3,NO
29366,14/06/22 15:24:12,S-04,Sonar,desktop 4,NO
29367,14/06/22 15:24:12,S-06,Sonar,Under the table,NO
29368,14/06/22 15:24:12,V-01,Rpi Camera,Column,3
29369,14/06/22 15:24:13,S-05,Sonar,sada,NO
29370,14/06/22 15:24:13,S-07,Sonar,Desktop,YES
29371,14/06/22 15:24:14,S-08,Sonar,Desktop,YES
29372,14/06/22 15:24:16,S-09,Sonar,Desktop,NO
29373,14/06/22 15:24:17,S-10,Sonar,Desktop,NO
29374,14/06/22 15:24:20,V-01,Rpi Camera,Column,3
29375,14/06/22 15:24:21,D-01,OpenMV Camera,Desktop,in
29376,14/06/22 15:24:24,S-01,Sonar,Desktop 1,NO
29377,14/06/22 15:24:26,D-01,OpenMV Camera,Desktop,in
29378,14/06/22 15:24:26,S-02,Sonar,sada,YES
29379,14/06/22 15:24:27,S-03,Sonar,Desktop 3,NO
29380,14/06/22 15:24:28,S-04,Sonar,desktop 4,NO
29381,14/06/22 15:24:28,V-01,Rpi Camera,Column,3
29382,14/06/22 15:24:29,S-05,Sonar,sada,NO
29383,14/06/22 15:24:36,V-01,Rpi Camera,Column,3
29384,14/06/22 15:24:40,S-06,Sonar,Under the table,NO
29385,14/06/22 15:24:41,S-01,Sonar,Desktop 1,NO
29386,14/06/22 15:24:41,S-07,Sonar,Desktop,YES
29387,14/06/22 15:24:43,S-02,Sonar,sada,YES
29388,14/06/22 15:24:43,S-08,Sonar,Desktop,YES
29389,14/06/22 15:24:44,S-03,Sonar,Desktop 3,NO
29390,14/06/22 15:24:44,S-09,Sonar,Desktop,NO
29391,14/06/22 15:24:44,V-01,Rpi Camera,Column,5
29392,14/06/22 15:24:45,S-04,Sonar,desktop 4,NO
29393,14/06/22 15:24:45,S-10,Sonar,Desktop,NO
29394,14/06/22 15:24:46,S-05,Sonar,sada,NO
29395,14/06/22 15:24:52,V-01,Rpi Camera,Column,5
29396,14/06/22 15:24:57,S-01,Sonar,Desktop 1,NO
29397,14/06/22 15:24:57,S-06,Sonar,Under the table,NO
29398,14/06/22 15:24:59,S-02,Sonar,sada,YES
29399,14/06/22 15:24:59,S-07,Sonar,Desktop,YES
29400,14/06/22 15:24:59,V-01,Rpi Camera,Column,4
29401,14/06/22 15:25:00,S-03,Sonar,Desktop 3,NO
29402,14/06/22 15:25:00,S-08,Sonar,Desktop,NO
29403,14/06/22 15:25:01,S-04,Sonar,desktop 4,NO
29404,14/06/22 15:25:02,S-09,Sonar,Desktop,NO
29405,14/06/22 15:25:03,S-05,Sonar,sada,NO
29406,14/06/22 15:25:03,S-10,Sonar,Desktop,YES
29407,14/06/22 15:25:08,V-01,Rpi Camera,Column,3
29408,14/06/22 15:25:14,S-01,Sonar,Desktop 1,NO
29409,14/06/22 15:25:15,V-01,Rpi Camera,Column,2
29410,14/06/22 15:25:16,S-02,Sonar,sada,YES
29411,14/06/22 15:25:16,S-06,Sonar,Under the table,NO
29412,14/06/22 15:25:17,S-07,Sonar,Desktop,YES
29413,14/06/22 15:25:18,S-08,Sonar,Desktop,NO
29414,14/06/22 15:25:20,S-09,Sonar,Desktop,NO
29415,14/06/22 15:25:21,S-10,Sonar,Desktop,NO
29416,14/06/22 15:25:23,D-01,OpenMV Camera,Desktop,out
29417,14/06/22 15:25:23,V-01,Rpi Camera,Column,2
29418,14/06/22 15:25:27,S-03,Sonar,Desktop 3,NO
29419,14/06/22 15:25:29,S-04,Sonar,desktop 4,NO
29420,14/06/22 15:25:30,S-05,Sonar,sada,NO
29421,14/06/22 15:25:31,V-01,Rpi Camera,Column,4
29422,14/06/22 15:25:33,D-01,OpenMV Camera,Desktop,in
29423,14/06/22 15:25:33,S-06,Sonar,Under the table,NO
29424,14/06/22 15:25:34,S-07,Sonar,Desktop,YES
29425,14/06/22 15:25:35,S-08,Sonar,Desktop,NO
29426,14/06/22 15:25:36,S-09,Sonar,Desktop,NO
29427,14/06/22 15:25:38,D-01,OpenMV Camera,Desktop,in
29428,14/06/22 15:25:38,S-10,Sonar,Desktop,YES
29429,14/06/22 15:25:39,V-01,Rpi Camera,Column,3
29430,14/06/22 15:25:42,S-01,Sonar,Desktop 1,NO
29431,14/06/22 15:25:44,S-02,Sonar,sada,YES
29432,14/06/22 15:25:45,D-01,OpenMV Camera,Desktop,out
29433,14/06/22 15:25:45,S-03,Sonar,Desktop 3,NO
29434,14/06/22 15:25:46,S-04,Sonar,desktop 4,NO
29435,14/06/22 15:25:47,S-05,Sonar,sada,NO
29436,14/06/22 15:25:48,V-01,Rpi Camera,Column,4
29437,14/06/22 15:25:49,S-06,Sonar,Under the table,NO
29438,14/06/22 15:25:50,S-07,Sonar,Desktop,NO
29439,14/06/22 15:25:52,S-08,Sonar,Desktop,NO
29440,14/06/22 15:25:53,S-09,Sonar,Desktop,NO
29441,14/06/22 15:25:55,S-10,Sonar,Desktop,YES
29442,14/06/22 15:25:56,V-01,Rpi Camera,Column,4
29443,14/06/22 15:25:57,D-01,OpenMV Camera,Desktop,out
29444,14/06/22 15:25:59,S-01,Sonar,Desktop 1,NO
29445,14/06/22 15:26:00,S-02,Sonar,sada,YES
29446,14/06/22 15:26:01,S-03,Sonar,Desktop 3,NO
29447,14/06/22 15:26:02,S-04,Sonar,desktop 4,NO
29448,14/06/22 15:26:03,S-05,Sonar,sada,NO
29449,14/06/22 15:26:04,V-01,Rpi Camera,Column,3
29450,14/06/22 15:26:07,S-06,Sonar,Under the table,YES
29451,14/06/22 15:26:08,S-07,Sonar,Desktop,NO
29452,14/06/22 15:26:09,S-08,Sonar,Desktop,NO
29453,14/06/22 15:26:10,S-09,Sonar,Desktop,NO
29454,14/06/22 15:26:11,V-01,Rpi Camera,Column,2
29455,14/06/22 15:26:12,S-10,Sonar,Desktop,YES
29456,14/06/22 15:26:15,S-01,Sonar,Desktop 1,NO
29457,14/06/22 15:26:16,S-02,Sonar,sada,YES
29458,14/06/22 15:26:17,D-01,OpenMV Camera,Desktop,in
29459,14/06/22 15:26:17,S-03,Sonar,Desktop 3,NO
29460,14/06/22 15:26:18,S-04,Sonar,desktop 4,NO
29461,14/06/22 15:26:19,S-05,Sonar,sada,NO
29462,14/06/22 15:26:19,V-01,Rpi Camera,Column,4
29463,14/06/22 15:26:22,D-01,OpenMV Camera,Desktop,in
29464,14/06/22 15:26:23,S-06,Sonar,Under the table,NO
29465,14/06/22 15:26:25,S-07,Sonar,Desktop,YES
29466,14/06/22 15:26:26,S-08,Sonar,Desktop,NO
29467,14/06/22 15:26:27,S-09,Sonar,Desktop,YES
29468,14/06/22 15:26:27,V-01,Rpi Camera,Column,2
29469,14/06/22 15:26:28,S-10,Sonar,Desktop,NO
29470,14/06/22 15:26:31,S-01,Sonar,Desktop 1,NO
29471,14/06/22 15:26:32,S-02,Sonar,sada,YES
29472,14/06/22 15:26:33,S-03,Sonar,Desktop 3,NO
29473,14/06/22 15:26:34,S-04,Sonar,desktop 4,NO
29474,14/06/22 15:26:35,V-01,Rpi Camera,Column,3
29475,14/06/22 15:26:36,S-05,Sonar,sada,NO
29476,14/06/22 15:26:40,S-06,Sonar,Under the table,NO
29477,14/06/22 15:26:41,S-07,Sonar,Desktop,YES
29478,14/06/22 15:26:42,S-08,Sonar,Desktop,NO
29479,14/06/22 15:26:43,S-09,Sonar,Desktop,NO
29480,14/06/22 15:26:43,V-01,Rpi Camera,Column,3
29481,14/06/22 15:26:45,S-10,Sonar,Desktop,YES
29482,14/06/22 15:26:47,S-01,Sonar,Desktop 1,NO
29483,14/06/22 15:26:48,S-02,Sonar,sada,YES
29484,14/06/22 15:26:50,S-03,Sonar,Desktop 3,NO
29485,14/06/22 15:26:51,V-01,Rpi Camera,Column,1
29486,14/06/22 15:26:52,S-04,Sonar,desktop 4,NO
29487,14/06/22 15:26:53,S-05,Sonar,sada,NO
29488,14/06/22 15:26:56,D-01,OpenMV Camera,Desktop,out
29489,14/06/22 15:26:56,S-06,Sonar,Under the table,NO
29490,14/06/22 15:26:58,S-07,Sonar,Desktop,NO
29491,14/06/22 15:26:59,V-01,Rpi Camera,Column,2
29492,14/06/22 15:27:00,S-08,Sonar,Desktop,NO
29493,14/06/22 15:27:01,S-09,Sonar,Desktop,NO
29494,14/06/22 15:27:02,S-10,Sonar,Desktop,YES
29495,14/06/22 15:27:04,S-01,Sonar,Desktop 1,NO
29496,14/06/22 15:27:05,S-02,Sonar,sada,YES
29497,14/06/22 15:27:07,S-03,Sonar,Desktop 3,NO
29498,14/06/22 15:27:07,V-01,Rpi Camera,Column,3
29499,14/06/22 15:27:08,S-04,Sonar,desktop 4,NO
29500,14/06/22 15:27:09,S-05,Sonar,sada,NO
29501,14/06/22 15:27:14,S-06,Sonar,Under the table,NO
29502,14/06/22 15:27:15,S-07,Sonar,Desktop,YES
29503,14/06/22 15:27:15,V-01,Rpi Camera,Column,3
29504,14/06/22 15:27:20,S-01,Sonar,Desktop 1,NO
29505,14/06/22 15:27:22,S-02,Sonar,sada,YES
29506,14/06/22 15:27:23,S-03,Sonar,Desktop 3,NO
29507,14/06/22 15:27:23,V-01,Rpi Camera,Column,5
29508,14/06/22 15:27:24,S-04,Sonar,desktop 4,NO
29509,14/06/22 15:27:25,S-05,Sonar,sada,NO
29510,14/06/22 15:27:26,S-08,Sonar,Desktop,YES
29511,14/06/22 15:27:28,S-09,Sonar,Desktop,NO
29512,14/06/22 15:27:30,S-10,Sonar,Desktop,NO
29513,14/06/22 15:27:31,V-01,Rpi Camera,Column,5
29514,14/06/22 15:27:36,S-01,Sonar,Desktop 1,NO
29515,14/06/22 15:27:38,S-02,Sonar,sada,YES
29516,14/06/22 15:27:39,S-03,Sonar,Desktop 3,NO
29517,14/06/22 15:27:39,V-01,Rpi Camera,Column,5
29518,14/06/22 15:27:40,S-04,Sonar,desktop 4,NO
29519,14/06/22 15:27:41,S-05,Sonar,sada,NO
29520,14/06/22 15:27:41,S-06,Sonar,Under the table,NO
29521,14/06/22 15:27:43,S-07,Sonar,Desktop,YES
29522,14/06/22 15:27:45,S-08,Sonar,Desktop,NO
29523,14/06/22 15:27:46,S-09,Sonar,Desktop,NO
29524,14/06/22 15:27:47,V-01,Rpi Camera,Column,4
29525,14/06/22 15:27:48,S-10,Sonar,Desktop,NO
29526,14/06/22 15:27:52,S-01,Sonar,Desktop 1,NO
29527,14/06/22 15:27:53,S-02,Sonar,sada,YES
29528,14/06/22 15:27:55,S-03,Sonar,Desktop 3,NO
29529,14/06/22 15:27:55,V-01,Rpi Camera,Column,5
29530,14/06/22 15:27:56,S-04,Sonar,desktop 4,NO
29531,14/06/22 15:27:57,S-05,Sonar,sada,NO
29532,14/06/22 15:28:00,S-06,Sonar,Under the table,NO
29533,14/06/22 15:28:01,S-07,Sonar,Desktop,NO
29534,14/06/22 15:28:02,S-08,Sonar,Desktop,NO
29535,14/06/22 15:28:03,S-09,Sonar,Desktop,NO
29536,14/06/22 15:28:03,V-01,Rpi Camera,Column,5
29537,14/06/22 15:28:04,S-10,Sonar,Desktop,NO
29538,14/06/22 15:28:08,S-01,Sonar,Desktop 1,NO
29539,14/06/22 15:28:11,S-02,Sonar,sada,YES
29540,14/06/22 15:28:11,V-01,Rpi Camera,Column,5
29541,14/06/22 15:28:12,S-03,Sonar,Desktop 3,NO
29542,14/06/22 15:28:13,S-04,Sonar,desktop 4,NO
29543,14/06/22 15:28:15,S-05,Sonar,sada,NO
29544,14/06/22 15:28:17,S-06,Sonar,Under the table,NO
29545,14/06/22 15:28:19,S-07,Sonar,Desktop,YES
29546,14/06/22 15:28:19,V-01,Rpi Camera,Column,4
29547,14/06/22 15:28:20,S-08,Sonar,Desktop,YES
29548,14/06/22 15:28:21,D-01,OpenMV Camera,Desktop,in
29549,14/06/22 15:28:21,S-09,Sonar,Desktop,NO
29550,14/06/22 15:28:23,D-01,OpenMV Camera,Desktop,in
29551,14/06/22 15:28:23,S-10,Sonar,Desktop,YES
29552,14/06/22 15:28:26,S-01,Sonar,Desktop 1,NO
29553,14/06/22 15:28:27,S-02,Sonar,sada,YES
29554,14/06/22 15:28:27,V-01,Rpi Camera,Column,3
29555,14/06/22 15:28:28,S-03,Sonar,Desktop 3,YES
29556,14/06/22 15:28:29,S-04,Sonar,desktop 4,NO
29557,14/06/22 15:28:30,S-05,Sonar,sada,NO
29558,14/06/22 15:28:35,S-06,Sonar,Under the table,NO
29559,14/06/22 15:28:35,V-01,Rpi Camera,Column,4
29560,14/06/22 15:28:37,S-07,Sonar,Desktop,YES
29561,14/06/22 15:28:38,D-01,OpenMV Camera,Desktop,in
29562,14/06/22 15:28:38,S-08,Sonar,Desktop,YES
29563,14/06/22 15:28:39,S-09,Sonar,Desktop,NO
29564,14/06/22 15:28:40,S-10,Sonar,Desktop,NO
29565,14/06/22 15:28:42,S-01,Sonar,Desktop 1,NO
29566,14/06/22 15:28:43,S-02,Sonar,sada,YES
29567,14/06/22 15:28:43,V-01,Rpi Camera,Column,4
29568,14/06/22 15:28:44,S-03,Sonar,Desktop 3,NO
29569,14/06/22 15:28:45,S-04,Sonar,desktop 4,NO
29570,14/06/22 15:28:46,D-01,OpenMV Camera,Desktop,in
29571,14/06/22 15:28:46,S-05,Sonar,sada,NO
29572,14/06/22 15:28:50,V-01,Rpi Camera,Column,5
29573,14/06/22 15:28:52,S-06,Sonar,Under the table,NO
29574,14/06/22 15:28:53,D-01,OpenMV Camera,Desktop,in
29575,14/06/22 15:28:58,S-01,Sonar,Desktop 1,NO
29576,14/06/22 15:28:58,V-01,Rpi Camera,Column,5
29577,14/06/22 15:28:59,S-02,Sonar,sada,YES
29578,14/06/22 15:29:00,S-03,Sonar,Desktop 3,NO
29579,14/06/22 15:29:01,S-04,Sonar,desktop 4,NO
29580,14/06/22 15:29:02,S-05,Sonar,sada,NO
29581,14/06/22 15:29:03,S-07,Sonar,Desktop,YES
29582,14/06/22 15:29:06,S-08,Sonar,Desktop,YES
29583,14/06/22 15:29:06,V-01,Rpi Camera,Column,2
29584,14/06/22 15:29:07,S-09,Sonar,Desktop,YES
29585,14/06/22 15:29:08,S-10,Sonar,Desktop,NO
29586,14/06/22 15:29:14,S-01,Sonar,Desktop 1,NO
29587,14/06/22 15:29:14,V-01,Rpi Camera,Column,2
29588,14/06/22 15:29:15,S-02,Sonar,sada,YES
29589,14/06/22 15:29:16,S-03,Sonar,Desktop 3,NO
